"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"40-44 Jahre"	"45-49 Jahre"	"50-54 Jahre"	"55-59 Jahre"	"60-64 Jahre"
"2015"	"......0060 Höri"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	3
"2015"	"......0060 Höri"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	15	17	19	19	6
"2015"	"......0061 Hüntwangen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	46	46	45	44	38
"2015"	"......0061 Hüntwangen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	10	5	3	5	4
"2015"	"......0061 Hüntwangen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	2
"2015"	"......0061 Hüntwangen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	5	6	9	6
"2015"	"......0062 Kloten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	764	798	763	594	478
"2015"	"......0062 Kloten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	217	184	163	80	61
"2015"	"......0062 Kloten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	4	5	10	4
"2015"	"......0062 Kloten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	92	147	151	107	97
"2015"	"......0063 Lufingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	93	116	120	74	63
"2015"	"......0063 Lufingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	22	19	25	8	6
"2015"	"......0063 Lufingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	0
"2015"	"......0063 Lufingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	11	20	11	9
"2015"	"......0064 Nürensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	232	243	231	187	184
"2015"	"......0064 Nürensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	61	55	27	27	11
"2015"	"......0064 Nürensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	1	1	6
"2015"	"......0064 Nürensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	28	46	36	34
"2015"	"......0065 Oberembrach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	43	51	52	33	42
"2015"	"......0065 Oberembrach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	17	12	11	7	10
"2015"	"......0065 Oberembrach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	2
"2015"	"......0065 Oberembrach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	3	7	3	7
"2015"	"......0066 Opfikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	823	688	627	534	401
"2015"	"......0066 Opfikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	219	154	110	72	46
"2015"	"......0066 Opfikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	4	5	6
"2015"	"......0066 Opfikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	89	117	114	103	70
"2015"	"......0067 Rafz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	138	202	196	166	128
"2015"	"......0067 Rafz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	32	32	26	16	9
"2015"	"......0067 Rafz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	4
"2015"	"......0067 Rafz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	28	22	27	18
"2015"	"......0068 Rorbas"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	113	116	150	78	83
"2015"	"......0068 Rorbas"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	25	26	20	10	5
"2015"	"......0068 Rorbas"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	3
"2015"	"......0068 Rorbas"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	11	22	9	14
"2015"	"......0069 Wallisellen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	679	663	556	474	369
"2015"	"......0069 Wallisellen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	182	155	97	56	38
"2015"	"......0069 Wallisellen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	2	1	2	7
"2015"	"......0069 Wallisellen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	62	80	104	80	64
"2015"	"......0070 Wasterkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	23	24	28	36	21
"2015"	"......0070 Wasterkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	4	5	4	2
"2015"	"......0070 Wasterkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	1
"2015"	"......0070 Wasterkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	2	4	9	3
"2015"	"......0071 Wil (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	49	56	58	58	53
"2015"	"......0071 Wil (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	14	9	6	8	3
"2015"	"......0071 Wil (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	1
"2015"	"......0071 Wil (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	3	5	15	4
"2015"	"......0072 Winkel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	170	208	211	190	124
"2015"	"......0072 Winkel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	54	52	42	30	14
"2015"	"......0072 Winkel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	1	1
"2015"	"......0072 Winkel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	16	28	36	36	24
"2015"	"......0081 Bachs"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	25	21	26	21	28
"2015"	"......0081 Bachs"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	9	6	5	2	2
"2015"	"......0081 Bachs"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	0	0
"2015"	"......0081 Bachs"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	2	4	4	1
"2015"	"......0082 Boppelsen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	51	65	73	42	32
"2015"	"......0082 Boppelsen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	14	20	7	9	5
"2015"	"......0082 Boppelsen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	0
"2015"	"......0082 Boppelsen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	5	8	5	4
"2015"	"......0083 Buchs (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	231	304	272	193	188
"2015"	"......0083 Buchs (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	58	60	42	27	14
"2015"	"......0083 Buchs (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	1	3	4
"2015"	"......0083 Buchs (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	42	38	27	30
"2015"	"......0084 Dällikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	134	180	175	128	110
"2015"	"......0084 Dällikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	35	39	27	15	8
"2015"	"......0084 Dällikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	2
"2015"	"......0084 Dällikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	14	26	28	27	21
"2015"	"......0085 Dänikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	72	77	91	66	60
"2015"	"......0085 Dänikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	17	16	12	4	4
"2015"	"......0085 Dänikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	1	1
"2015"	"......0085 Dänikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	10	15	8	7
"2015"	"......0086 Dielsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	219	235	206	199	165
"2015"	"......0086 Dielsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	52	41	33	21	11
"2015"	"......0086 Dielsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	2	4
"2015"	"......0086 Dielsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	32	42	37	23
"2015"	"......0087 Hüttikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	41	39	45	30	20
"2015"	"......0087 Hüttikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	9	7	5	5	0
"2015"	"......0087 Hüttikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......0087 Hüttikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	7	5	4	0
"2015"	"......0088 Neerach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	102	181	153	151	111
"2015"	"......0088 Neerach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	35	55	26	19	9
"2015"	"......0088 Neerach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	0	1	1
"2015"	"......0088 Neerach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	14	26	33	28	17
"2015"	"......0089 Niederglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	199	223	197	181	124
"2015"	"......0089 Niederglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	45	46	29	17	10
"2015"	"......0089 Niederglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	3	2
"2015"	"......0089 Niederglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	26	34	35	19
"2015"	"......0090 Niederhasli"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	321	383	385	308	229
"2015"	"......0090 Niederhasli"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	69	71	50	28	18
"2015"	"......0090 Niederhasli"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	4	1	7
"2015"	"......0090 Niederhasli"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	30	55	61	55	40
"2015"	"......0091 Niederweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	115	152	134	115	91
"2015"	"......0091 Niederweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	24	20	20	9	10
"2015"	"......0091 Niederweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	1
"2015"	"......0091 Niederweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	12	22	15	13
"2015"	"......0092 Oberglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	292	264	273	200	131
"2015"	"......0092 Oberglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	78	53	39	25	14
"2015"	"......0092 Oberglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	3	4	0
"2015"	"......0092 Oberglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	32	35	44	39	22
"2015"	"......0093 Oberweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	77	73	83	79	57
"2015"	"......0093 Oberweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	15	15	9	7	5
"2015"	"......0093 Oberweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	1
"2015"	"......0093 Oberweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	8	12	6	2
"2015"	"......0094 Otelfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	119	114	134	87	81
"2015"	"......0094 Otelfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	35	21	16	10	10
"2015"	"......0094 Otelfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	2	1	2
"2015"	"......0094 Otelfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	15	23	15	13
"2015"	"......0095 Regensberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	31	26	27	15	6
"2015"	"......0095 Regensberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	9	6	4	4	0
"2015"	"......0095 Regensberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	1	1	0
"2015"	"......0095 Regensberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	5	7	3	3
"2015"	"......0096 Regensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	724	711	691	593	488
"2015"	"......0096 Regensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	171	161	110	78	38
"2015"	"......0096 Regensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	3	2	9	13
"2015"	"......0096 Regensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	74	88	118	91	81
"2015"	"......0097 Rümlang"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	308	311	290	238	218
"2015"	"......0097 Rümlang"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	82	69	40	27	15
"2015"	"......0097 Rümlang"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	3	5	6
"2015"	"......0097 Rümlang"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	36	33	63	41	26
"2015"	"......0098 Schleinikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	26	46	31	35	28
"2015"	"......0098 Schleinikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	10	16	5	4	2
"2015"	"......0098 Schleinikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......0098 Schleinikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	7	5	7	6
"2015"	"......0099 Schöfflisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	57	85	65	45	44
"2015"	"......0099 Schöfflisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	18	8	10	4
"2015"	"......0099 Schöfflisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	0
"2015"	"......0099 Schöfflisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	7	17	1	6
"2015"	"......0100 Stadel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	66	105	112	86	75
"2015"	"......0100 Stadel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	19	22	15	12	5
"2015"	"......0100 Stadel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	2	0
"2015"	"......0100 Stadel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	17	18	17	17
"2015"	"......0101 Steinmaur"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	116	128	138	126	96
"2015"	"......0101 Steinmaur"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	40	27	21	24	9
"2015"	"......0101 Steinmaur"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	1	1	2
"2015"	"......0101 Steinmaur"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	20	17	26	23
"2015"	"......0102 Weiach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	58	71	59	70	40
"2015"	"......0102 Weiach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	15	19	4	7	5
"2015"	"......0102 Weiach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	0
"2015"	"......0102 Weiach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	9	16	24	5
"2015"	"......0111 Bäretswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	171	208	206	189	159
"2015"	"......0111 Bäretswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	44	48	30	19	21
"2015"	"......0111 Bäretswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	0	1	6
"2015"	"......0111 Bäretswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	26	39	43	18
"2015"	"......0112 Bubikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	275	310	269	231	214
"2015"	"......0112 Bubikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	56	57	42	25	11
"2015"	"......0112 Bubikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	3	1	2	3
"2015"	"......0112 Bubikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	19	39	49	34	26
"2015"	"......0113 Dürnten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	260	331	321	275	212
"2015"	"......0113 Dürnten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	51	62	48	22	11
"2015"	"......0113 Dürnten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	1	4	2
"2015"	"......0113 Dürnten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	23	42	44	53	39
"2015"	"......0114 Fischenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	82	117	110	87	75
"2015"	"......0114 Fischenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	16	24	15	10	13
"2015"	"......0114 Fischenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	1	5
"2015"	"......0114 Fischenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	15	14	17	7
"2015"	"......0115 Gossau (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	321	431	419	348	279
"2015"	"......0115 Gossau (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	80	75	59	38	18
"2015"	"......0115 Gossau (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	2	3	2
"2015"	"......0115 Gossau (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	16	51	60	60	44
"2015"	"......0116 Grüningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	114	130	132	138	116
"2015"	"......0116 Grüningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	25	30	14	16	8
"2015"	"......0116 Grüningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	4	3
"2015"	"......0116 Grüningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	16	25	28	23
"2015"	"......0117 Hinwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	374	458	420	397	309
"2015"	"......0117 Hinwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	85	91	70	46	22
"2015"	"......0117 Hinwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	3	5	9
"2015"	"......0117 Hinwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	63	78	61	46
"2015"	"......0118 Rüti (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	413	450	494	395	348
"2015"	"......0118 Rüti (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	117	107	81	36	28
"2015"	"......0118 Rüti (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0	3	3
"2015"	"......0118 Rüti (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	37	63	88	69	52
"2015"	"......0119 Seegräben"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	57	72	51	66	32
"2015"	"......0119 Seegräben"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	16	21	10	7	2
"2015"	"......0119 Seegräben"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......0119 Seegräben"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	10	7	9	2
"2015"	"......0120 Wald (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	316	370	416	364	304
"2015"	"......0120 Wald (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	85	88	83	50	26
"2015"	"......0120 Wald (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	9	4
"2015"	"......0120 Wald (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	21	43	56	64	45
"2015"	"......0121 Wetzikon (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	835	884	952	768	591
"2015"	"......0121 Wetzikon (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	235	176	186	98	62
"2015"	"......0121 Wetzikon (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	4	3	9	14
"2015"	"......0121 Wetzikon (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	69	120	150	136	93
"2015"	"......0131 Adliswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	732	722	669	565	445
"2015"	"......0131 Adliswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	207	174	162	84	56
"2015"	"......0131 Adliswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	3	6	11
"2015"	"......0131 Adliswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	53	72	97	94	82
"2015"	"......0132 Hirzel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	73	104	103	77	79
"2015"	"......0132 Hirzel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	13	18	18	13	11
"2015"	"......0132 Hirzel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	1	3	1
"2015"	"......0132 Hirzel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	7	16	8	10
"2015"	"......0133 Horgen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	847	854	762	621	501
"2015"	"......0133 Horgen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	209	196	142	86	59
