"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"Altersklasse - Total"	"20-24 Jahre"	"25-29 Jahre"	"30-34 Jahre"	"35-39 Jahre"
"2015"	"......0060 Höri"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	595	88	56	36	32
"2015"	"......0060 Höri"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	22	0	0	0	1
"2015"	"......0060 Höri"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	109	0	2	3	9
"2015"	"......0061 Hüntwangen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	525	38	16	21	27
"2015"	"......0061 Hüntwangen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	224	38	12	10	7
"2015"	"......0061 Hüntwangen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0	0	0
"2015"	"......0061 Hüntwangen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	37	0	0	2	3
"2015"	"......0062 Kloten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	9366	551	722	805	774
"2015"	"......0062 Kloten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4376	532	557	417	292
"2015"	"......0062 Kloten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	155	0	0	0	0
"2015"	"......0062 Kloten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	844	0	6	31	52
"2015"	"......0063 Lufingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1074	49	45	55	84
"2015"	"......0063 Lufingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	480	48	34	24	27
"2015"	"......0063 Lufingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......0063 Lufingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	79	0	0	0	2
"2015"	"......0064 Nürensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2742	135	137	152	171
"2015"	"......0064 Nürensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1147	132	113	87	69
"2015"	"......0064 Nürensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	60	0	0	0	0
"2015"	"......0064 Nürensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	215	0	0	1	7
"2015"	"......0065 Oberembrach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	545	34	28	38	37
"2015"	"......0065 Oberembrach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	256	32	24	22	15
"2015"	"......0065 Oberembrach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......0065 Oberembrach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	34	0	0	1	1
"2015"	"......0066 Opfikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	9699	597	1026	1120	1019
"2015"	"......0066 Opfikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4803	551	762	592	368
"2015"	"......0066 Opfikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	138	0	0	1	1
"2015"	"......0066 Opfikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	748	1	9	49	70
"2015"	"......0067 Rafz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2182	136	112	118	151
"2015"	"......0067 Rafz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	953	128	85	53	51
"2015"	"......0067 Rafz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	34	0	0	0	1
"2015"	"......0067 Rafz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	146	0	1	3	4
"2015"	"......0068 Rorbas"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1379	99	75	84	101
"2015"	"......0068 Rorbas"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	647	94	57	34	32
"2015"	"......0068 Rorbas"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	15	1	0	0	0
"2015"	"......0068 Rorbas"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	90	0	0	1	4
"2015"	"......0069 Wallisellen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	7854	394	642	729	718
"2015"	"......0069 Wallisellen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3688	379	501	429	243
"2015"	"......0069 Wallisellen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	112	0	0	0	0
"2015"	"......0069 Wallisellen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	564	0	7	14	30
"2015"	"......0070 Wasterkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	284	15	13	8	14
"2015"	"......0070 Wasterkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	110	15	13	1	4
"2015"	"......0070 Wasterkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......0070 Wasterkingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	0	0	0	0
"2015"	"......0071 Wil (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	703	40	36	44	29
"2015"	"......0071 Wil (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	306	40	28	28	7
"2015"	"......0071 Wil (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......0071 Wil (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	48	0	0	0	0
"2015"	"......0072 Winkel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2138	105	103	128	146
"2015"	"......0072 Winkel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	902	104	80	74	58
"2015"	"......0072 Winkel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	40	0	0	0	0
"2015"	"......0072 Winkel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	191	0	1	4	7
"2015"	"......0081 Bachs"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	300	12	14	14	15
"2015"	"......0081 Bachs"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	122	11	10	8	4
"2015"	"......0081 Bachs"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0	0	0
"2015"	"......0081 Bachs"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	22	0	0	0	1
"2015"	"......0082 Boppelsen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	668	34	19	24	44
"2015"	"......0082 Boppelsen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	309	34	17	11	14
"2015"	"......0082 Boppelsen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......0082 Boppelsen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	31	0	1	1	0
"2015"	"......0083 Buchs (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3197	212	244	265	244
"2015"	"......0083 Buchs (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1520	200	183	141	80
"2015"	"......0083 Buchs (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	31	0	0	0	0
"2015"	"......0083 Buchs (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	231	0	5	14	14
"2015"	"......0084 Dällikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2038	124	135	154	160
"2015"	"......0084 Dällikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	913	116	91	82	49
"2015"	"......0084 Dällikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	32	0	0	0	2
"2015"	"......0084 Dällikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	164	0	0	8	13
"2015"	"......0085 Dänikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	959	67	72	67	80
"2015"	"......0085 Dänikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	417	64	53	26	25
"2015"	"......0085 Dänikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	14	0	0	0	0
"2015"	"......0085 Dänikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	63	0	0	1	2
"2015"	"......0086 Dielsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2941	169	214	259	254
"2015"	"......0086 Dielsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1286	163	158	124	98
"2015"	"......0086 Dielsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	54	0	0	0	0
"2015"	"......0086 Dielsdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	221	0	3	9	20
"2015"	"......0087 Hüttikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	438	21	14	28	44
"2015"	"......0087 Hüttikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	179	21	10	10	9
"2015"	"......0087 Hüttikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......0087 Hüttikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	29	0	0	1	0
"2015"	"......0088 Neerach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1560	71	55	87	111
"2015"	"......0088 Neerach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	624	68	48	56	48
"2015"	"......0088 Neerach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	27	0	0	0	0
"2015"	"......0088 Neerach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	160	0	0	2	4
"2015"	"......0089 Niederglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2383	152	141	181	170
"2015"	"......0089 Niederglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1073	145	105	102	57
"2015"	"......0089 Niederglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	45	0	0	0	0
"2015"	"......0089 Niederglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	189	0	3	4	11
"2015"	"......0090 Niederhasli"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4540	296	259	318	343
"2015"	"......0090 Niederhasli"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2064	280	193	136	120
"2015"	"......0090 Niederhasli"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	60	0	0	0	0
"2015"	"......0090 Niederhasli"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	339	0	8	15	19
"2015"	"......0091 Niederweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1439	88	74	62	86
"2015"	"......0091 Niederweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	650	86	61	30	31
"2015"	"......0091 Niederweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	18	0	0	0	0
"2015"	"......0091 Niederweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	89	0	0	0	2
"2015"	"......0092 Oberglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3457	228	300	295	292
"2015"	"......0092 Oberglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1723	212	191	141	99
"2015"	"......0092 Oberglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	35	0	0	0	0
"2015"	"......0092 Oberglatt"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	260	0	6	16	21
"2015"	"......0093 Oberweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	916	61	55	51	54
"2015"	"......0093 Oberweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	406	58	45	30	14
"2015"	"......0093 Oberweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	13	0	0	0	0
"2015"	"......0093 Oberweningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	57	0	0	2	7
"2015"	"......0094 Otelfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1395	70	68	68	111
"2015"	"......0094 Otelfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	627	69	50	36	31
"2015"	"......0094 Otelfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	23	0	0	0	0
"2015"	"......0094 Otelfingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	94	0	0	1	6
"2015"	"......0095 Regensberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	240	4	6	11	14
"2015"	"......0095 Regensberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	103	4	4	6	8
"2015"	"......0095 Regensberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0	0	0
"2015"	"......0095 Regensberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	25	0	0	0	1
"2015"	"......0096 Regensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	9117	533	707	740	692
"2015"	"......0096 Regensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4130	499	488	348	234
"2015"	"......0096 Regensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	170	0	0	0	0
"2015"	"......0096 Regensdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	681	0	3	27	45
"2015"	"......0097 Rümlang"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3931	225	361	317	347
"2015"	"......0097 Rümlang"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1816	220	253	151	108
"2015"	"......0097 Rümlang"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	79	0	0	0	0
"2015"	"......0097 Rümlang"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	303	0	8	10	33
"2015"	"......0098 Schleinikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	373	28	17	20	23
"2015"	"......0098 Schleinikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	180	28	16	10	11
"2015"	"......0098 Schleinikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......0098 Schleinikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	29	0	0	0	1
"2015"	"......0099 Schöfflisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	681	35	40	22	39
"2015"	"......0099 Schöfflisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	273	35	31	14	10
"2015"	"......0099 Schöfflisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......0099 Schöfflisdorf"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	58	0	0	0	3
"2015"	"......0100 Stadel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1098	48	61	72	86
"2015"	"......0100 Stadel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	484	45	45	42	37
"2015"	"......0100 Stadel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......0100 Stadel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	99	0	0	5	4
"2015"	"......0101 Steinmaur"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1735	90	129	139	140
"2015"	"......0101 Steinmaur"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	797	85	98	77	52
"2015"	"......0101 Steinmaur"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	31	0	0	0	0
"2015"	"......0101 Steinmaur"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	136	0	1	6	8
"2015"	"......0102 Weiach"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	696	38	36	42	52
"2015"	"......0102 Weiach"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	295	35	25	22	19
"2015"	"......0102 Weiach"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......0102 Weiach"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	75	0	0	2	3
"2015"	"......0111 Bäretswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2491	135	144	133	158
"2015"	"......0111 Bäretswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1110	133	119	75	55
"2015"	"......0111 Bäretswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	43	0	0	0	0
"2015"	"......0111 Bäretswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	185	0	0	2	4
"2015"	"......0112 Bubikon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3457	170	171	193	210
"2015"	"......0112 Bubikon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1534	168	146	104	69
"2015"	"......0112 Bubikon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	48	0	0	0	0
"2015"	"......0112 Bubikon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	238	0	1	5	4
"2015"	"......0113 Dürnten"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3807	247	223	226	271
"2015"	"......0113 Dürnten"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1744	238	175	122	98
"2015"	"......0113 Dürnten"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	56	0	0	0	0
"2015"	"......0113 Dürnten"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	279	0	1	3	9
"2015"	"......0114 Fischenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1232	74	77	71	84
"2015"	"......0114 Fischenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	577	68	56	38	29
"2015"	"......0114 Fischenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	20	0	0	0	0
"2015"	"......0114 Fischenthal"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	90	0	1	1	4
"2015"	"......0115 Gossau (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4852	299	236	300	305
"2015"	"......0115 Gossau (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2128	293	183	157	108
"2015"	"......0115 Gossau (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	81	0	0	0	0
"2015"	"......0115 Gossau (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	331	0	2	5	13
"2015"	"......0116 Grüningen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1689	94	85	112	114
"2015"	"......0116 Grüningen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	748	94	71	59	38
"2015"	"......0116 Grüningen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	37	0	0	0	0
"2015"	"......0116 Grüningen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	144	0	0	0	6
"2015"	"......0117 Hinwil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5368	335	348	374	326
"2015"	"......0117 Hinwil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2386	318	278	203	129
"2015"	"......0117 Hinwil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	100	0	0	0	0
"2015"	"......0117 Hinwil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	407	0	5	8	20
"2015"	"......0118 Rüti (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	6018	409	460	403	423
"2015"	"......0118 Rüti (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2801	390	365	220	164
"2015"	"......0118 Rüti (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	124	0	0	0	0
"2015"	"......0118 Rüti (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	442	0	2	11	19
"2015"	"......0119 Seegräben"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	726	39	37	47	57
"2015"	"......0119 Seegräben"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	340	39	29	24	28
"2015"	"......0119 Seegräben"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0	0	0
"2015"	"......0119 Seegräben"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	47	0	0	1	1
"2015"	"......0120 Wald (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4716	278	281	361	299
"2015"	"......0120 Wald (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2119	265	204	181	101
"2015"	"......0120 Wald (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	85	0	0	0	0
"2015"	"......0120 Wald (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	323	0	5	4	11
"2015"	"......0121 Wetzikon (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	12117	849	1024	994	919
"2015"	"......0121 Wetzikon (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5795	812	791	517	329
"2015"	"......0121 Wetzikon (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	218	0	0	0	1
"2015"	"......0121 Wetzikon (ZH)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	859	0	8	21	41
"2015"	"......0131 Adliswil"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	9227	451	621	763	852
"2015"	"......0131 Adliswil"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4255	425	455	375	321
"2015"	"......0131 Adliswil"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	168	0	0	1	2
"2015"	"......0131 Adliswil"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	600	0	1	18	30
"2015"	"......0132 Hirzel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1070	68	45	38	52
"2015"	"......0132 Hirzel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	482	67	36	20	20
"2015"	"......0132 Hirzel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	18	0	0	0	0
